Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
7,0,144.69183100576632,1,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L01:5.7,L05:59.7):18.1666666667,L04:5.5):18.1666666667,L08:3.6):18.1666666667):5):7.7,L09:4.1,L10:3.7);",null
7,129,144.69183100576632,1,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(((L01:5.7,L05:59.7):18.1666666667,L08:3.6):18.1666666667,L04:5.5):18.1666666667):5):7.7,L09:4.1,L10:3.7);",null
4,20,144.73682930489295,5,"(((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):6.5,(L01:54.6,L02:5.6):5):0.0333335802,L03:3.4666664198,L10:3.7);","((((L06:37.05,L08:3.6):28.05,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
2,20,144.73684082008768,3,"((((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):6.5,L03:3.5):5,L01:54.6):0,L02:5.6,L10:3.7);","((((L06:37.0499999997,L08:3.6):28.0500000003,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
6,20,144.73684082008768,4,"((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,((L01:54.6,L02:5.6):5,L03:3.5):6.5):0,L04:5.5,L10:3.7);","((((L06:37.05,L08:3.6):28.05,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
9,150,145.33261881164228,6,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L04:5.5,L06:49.2627960519):15.8372039481,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):29.1807497699,L08:3.6):25.3192502301):5):7.7,L09:4.1,L10:3.7);",null
9,77,145.57792460665496,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((((L06:37.05,L08:3.6):28.05,L04:5.5):0,L07:59.8):5.9,((L02:62.2,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5):7.7,L09:4.1,L10:3.7);",null
9,79,145.577924606655,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L04:5.5,L07:59.8):0,(L06:37.0499999998,L08:3.6):28.0500000002):5.9,((L02:62.2,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5):7.7,L09:4.1,L10:3.7);",null
7,138,145.6500492783151,2,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:37.9160605452,L04:5.5):24.2839394548,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L08:3.6):27.25):5):7.7,L09:4.1,L10:3.7);",null
9,175,146.33130857582762,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,((((L02:37.9160605448,L04:5.5):24.2839394552,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5,L08:3.6):0):7.7,L09:4.1,L10:3.7);",null
9,189,146.33130857582762,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):5.9,(((L02:37.9160605456,L04:5.5):24.2839394544,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5):0,L08:3.6):7.7,L09:4.1,L10:3.7);",null
7,19,146.56626409214329,3,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):21.7500000001,((L06:4,L07:59.1):5,L08:3.6):35.3499999999,L10:3.7);","((((L06:65.1,L07:59.8):0,L08:3.6):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
7,21,146.56626409214329,3,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):21.7499999999,((L06:4,L07:59.1):5,L08:3.6):35.3500000001,L10:3.7);","((((L07:59.8,L08:3.6):0,L06:65.1):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
7,8,146.80108799544408,4,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:49.4909335347,L08:3.6):12.7090664653,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
7,150,146.97795019507348,2,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","((((L04:5.5,L06:48.6955245153):16.4044754847,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L08:3.6):27.25):5):7.7,L09:4.1,L10:3.7);",null
1,21,147.0016944329821,3,"((((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):6.5,L03:3.5):5,L02:5.6):18.7617934041,L01:35.8382065959,L10:3.7);","((((L07:59.8,L08:3.6):0,L06:65.1):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
1,19,147.00169443298213,3,"((((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):6.5,L03:3.5):5,L02:5.6):18.7617934056,L01:35.8382065944,L10:3.7);","((((L06:65.1,L07:59.8):0,L08:3.6):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
9,158,147.65284751850186,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.0238747335,L08:3.6):21.4761252665):5):3.85,L04:5.5):3.85,L09:4.1,L10:3.7);",null
7,16,147.7240493959189,3,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):24.7000000002,((L06:4,L07:59.1):5,L08:3.6):32.3999999998,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5,L08:3.6):0):7.7,L09:4.1,L10:3.7);",null
7,28,147.7240493959189,1,"(((L05:60.1,L09:5.8):62,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):28.55,((L06:4,L07:59.1):5,L08:3.6):28.55,L10:3.7);","((((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):3.85,L08:3.6):3.85,L09:4.1,L10:3.7);",null
9,146,147.7309565028211,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):33.6321306819,L08:3.6):20.8678693181):2.5,L04:5.5):2.5):7.7,L09:4.1,L10:3.7);",null
9,137,147.79418380106313,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:62.2,L03:3.4):2.5,L04:5.5):2.5,((L01:5.7,L05:59.7):33.265746043,L08:3.6):21.234253957):5):7.7,L09:4.1,L10:3.7);",null
