Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
2,202,111.56831987620859,6,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","((((L02:5.3,L03:3.6):5.1,L04:4.9,L06:4.3):0,L05:3.7):0,L01:5.2,L07:67.1);",null
2,203,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999996,L03:37.9000000004,L07:67.1);","(((L02:5.3,L03:3.6):5.1,L04:4.9,L05:3.7,L06:4.3):0,L01:5.2,L07:67.1);",null
2,219,111.56831987620859,7,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000002,L03:37.8999999998,L07:67.1);","((L01:5.2,L05:3.7):0,(((L02:5.3,L03:3.6):5.1,L06:4.3):0,L04:4.9):0,L07:67.1);",null
2,220,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999997,L03:37.9000000003,L07:67.1);","((L01:5.2,L05:3.7):0,((L02:5.3,L03:3.6):5.1,L04:4.9,L06:4.3):0,L07:67.1);",null
2,221,111.56831987620859,8,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L06:4.3):0,L04:4.9):0,L01:5.2):0,L05:3.7,L07:67.1);",null
2,222,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","((((L02:5.3,L03:3.6):5.1,L04:4.9,L06:4.3):0,L01:5.2):0,L05:3.7,L07:67.1);",null
2,235,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000001,L03:37.8999999999,L07:67.1);","(((L01:5.2,L05:3.7):0,L04:4.9):0,((L02:5.3,L03:3.6):5.1,L06:4.3):0,L07:67.1);",null
2,249,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000002,L03:37.8999999998,L07:67.1);","((((L01:5.2,L05:3.7):0,L04:4.9):0,(L02:5.3,L03:3.6):5.1):0,L06:4.3,L07:67.1);",null
2,251,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","((((L01:5.2,L05:3.7):0,(L02:5.3,L03:3.6):5.1):0,L04:4.9):0,L06:4.3,L07:67.1);",null
2,253,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L01:5.2):0,L05:3.7):0,L04:4.9):0,L06:4.3,L07:67.1);",null
2,255,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((L02:5.3,L03:3.6):5.1,L01:5.2):0,L04:4.9,L05:3.7,L06:4.3,L07:67.1);",null
