Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
181,1528,11.055541596864444,4,"((((((L05:7.4,L06:5):5.3,L09:6.2):0.3,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
181,1592,11.055541596864444,4,"((((((L05:7.4,L06:5):5.3000000001,L09:6.2):0.2999999999,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
163,991,11.063679315670715,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
163,1075,11.063679315670715,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
163,1528,11.063679315670715,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
163,1592,11.063679315670715,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
164,991,11.105178971993203,5,"((L07:5,L08:4.5):0,(((L04:2.3500000001,L09:6.2):2.2499999999,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
164,1075,11.105178971993203,5,"((L07:5,L08:4.5):0,(((L04:2.3500000001,L09:6.2):2.2499999999,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
164,1528,11.105178971993203,5,"((L07:5,L08:4.5):0,(((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
164,1592,11.105178971993203,5,"((L07:5,L08:4.5):0,(((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
