Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
39,239,31.941509043875808,6,"((L04:6.2,L05:4.6):22.8999999998,(((L01:4.7,L02:3.9):7.3,L03:4.5):23.4999999998,L06:4.2):11.8000000003,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L04:0,L05:4.6):5.5,L06:4.2):5.6,L07:56.9);",null
39,298,31.941509043875808,6,"((L04:6.2,L05:4.6):22.8999999998,(((L01:4.7,L02:3.9):7.3,L03:4.5):23.4999999998,L06:4.2):11.8000000003,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L04:0,L05:4.6):5.5,L06:4.2):5.6,L07:56.9);",null
52,236,33.19066133718941,4,"(((L04:5.8499999998,L06:4.2):0.3500000002,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:5.5,L06:4.2):0,L05:4.6):5.6,L07:56.9);",null
52,240,33.19066133718942,4,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
52,244,33.19066133718942,5,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L05:4.6,L06:4.2):0,L04:5.5):5.6,L07:56.9);",null
53,240,33.19435192920627,5,"(((L05:4.6,L06:4.2):0,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
53,244,33.19435192920627,3,"(((L05:2.4,L06:2):2.2,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L05:2.4,L06:2):2.2,L04:5.5):5.6,L07:56.9);",null
53,236,33.19435192920628,5,"(((L05:4.5999999999,L06:4.2):0.0000000001,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:5.5,L06:4.2):0,L05:4.5999999999):5.6,L07:56.9);",null
39,236,33.622958426249966,3,"((L04:6.2,L05:4.6):16.4333333336,(((L01:4.7,L02:3.9):7.3,L03:4.5):25.3333333327,L06:4.2):16.4333333336,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:5.5,L06:4.2):2.8,L05:4.6):2.8,L07:56.9);",null
39,244,33.622958426249966,5,"((L04:6.2,L05:4.6):19.2333333333,(((L01:4.7,L02:3.9):7.3,L03:4.5):25.3333333331,L06:4.2):13.6333333336,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L05:4.6,L06:4.2):0,L04:5.5):5.6,L07:56.9);",null
